partner_id,country,city,vehicle_type,tenure_months,registration_date,trip_completion_rate,avg_customer_rating,consistency_score,cancellation_rate,total_trips,monthly_earnings_usd,earning_volatility,peak_hours_utilization,weekend_activity_ratio,feature_adoption_score,platform_activity_days_per_month,grabpay_usage_frequency,referral_count,traditional_credit_score,nova_score,risk_category,vehicle_loan_eligible,business_loan_eligible,max_loan_amount_usd,interest_rate_offered,last_30_days_trips,recent_rating_trend,recent_earnings_trend
GRB_004397,Indonesia,Jakarta,Car,3.1,2025-05-27,1.01,4.57,1.0,0.047,806,1524.68,0.086,0.609,0.134,0.415,28.9,6.0,0,,636,Medium,True,True,15246.83,17.4,176,-0.06,0.14
GRB_004398,Indonesia,Surabaya,Motorcycle,3.9,2025-05-02,0.832,4.16,0.529,0.089,708,600.33,0.428,0.418,0.612,0.237,18.7,8.8,2,413.0,470,High,False,False,3001.65,19.1,74,-0.13,-0.13
GRB_004401,Indonesia,Bandung,Both,16.9,2024-04-07,0.973,4.44,1.0,0.028,3722,1303.21,0.26,0.628,0.61,0.536,26.2,0.9,2,723.0,610,Medium,True,True,13032.11,15.0,116,-0.06,-0.09
GRB_004402,Indonesia,Jakarta,Motorcycle,9.0,2024-12-01,0.877,4.13,0.783,0.043,1618,418.29,0.314,0.599,0.523,0.379,16.4,28.1,3,490.0,550,Medium,True,True,4182.93,13.7,76,-0.05,0.01
GRB_004404,Indonesia,Medan,Car,6.9,2025-01-31,0.879,4.53,0.865,0.106,1527,1126.57,0.359,0.799,0.195,0.64,20.6,0.3,1,,575,Medium,True,True,11265.74,16.6,145,0.03,0.08
GRB_004405,Indonesia,Surabaya,Motorcycle,6.0,2025-03-01,0.797,3.97,0.543,0.119,1078,469.23,0.395,0.273,0.99,0.325,21.0,13.2,3,,513,Medium,True,True,4692.28,16.6,63,0.01,-0.32
GRB_004406,Indonesia,Bandung,Motorcycle,9.1,2024-11-29,0.93,4.64,0.798,0.042,1993,497.17,0.285,0.218,0.468,0.572,23.5,10.9,4,,575,Medium,True,False,4971.73,13.3,145,-0.04,-0.06
GRB_004407,Indonesia,Bandung,Motorcycle,4.8,2025-04-05,0.912,4.48,0.801,0.013,1060,888.51,0.33,0.797,0.386,0.506,23.4,2.7,2,,561,Medium,True,True,8885.09,14.0,140,-0.07,-0.22
GRB_004408,Indonesia,Jakarta,Car,40.2,2022-05-08,0.887,4.55,0.832,0.119,8852,1405.9,0.25,0.169,0.241,0.615,22.0,16.8,11,,631,Medium,True,True,14058.98,13.5,135,0.02,0.07
GRB_004410,Indonesia,Surabaya,Motorcycle,2.6,2025-06-12,0.92,4.51,0.618,0.037,565,454.92,0.233,0.903,0.816,0.453,22.1,12.0,1,550.0,522,Medium,True,True,4549.19,17.3,114,0.02,0.1
GRB_004411,Indonesia,Bandung,Motorcycle,4.8,2025-04-05,0.913,4.36,0.629,0.116,870,257.81,0.375,0.673,0.684,0.32,20.5,21.4,0,,502,Medium,True,True,2578.05,12.1,57,0.07,-0.3
GRB_004413,Indonesia,Bandung,Car,13.8,2024-07-09,0.844,4.33,0.751,0.117,2490,1120.76,0.388,0.23,0.757,0.457,18.8,9.9,9,,583,Medium,True,False,11207.63,17.5,61,-0.14,-0.01
GRB_004414,Indonesia,Medan,Motorcycle,34.1,2022-11-09,0.961,4.8,0.963,0.089,8861,1248.2,0.094,0.288,0.905,0.708,26.4,22.0,5,,675,Low,True,True,18723.05,10.6,195,0.03,-0.08
GRB_004415,Indonesia,Medan,Car,24.7,2023-08-18,0.955,4.63,1.0,0.076,6415,2361.84,0.147,0.417,0.465,0.633,23.3,7.6,3,,689,Low,True,True,35427.67,9.5,202,-0.07,0.19
GRB_004418,Indonesia,Surabaya,Motorcycle,15.3,2024-05-25,0.919,4.42,0.843,0.11,3370,1020.98,0.172,0.223,0.866,0.407,23.9,6.7,2,,601,Medium,True,True,10209.85,12.3,126,-0.08,0.21
GRB_004419,Indonesia,Medan,Both,6.1,2025-02-25,0.893,4.27,0.785,0.067,1344,1940.3,0.194,0.518,0.698,0.251,17.6,3.1,2,,549,Medium,True,True,19402.97,18.0,119,0.04,-0.08
GRB_004422,Indonesia,Medan,Motorcycle,16.6,2024-04-15,0.933,4.94,1.0,0.01,4328,1219.47,0.09,0.34,0.557,0.626,27.1,13.2,5,,646,Medium,True,False,12194.68,14.7,199,0.21,-0.02
GRB_004423,Indonesia,Bandung,Motorcycle,19.7,2024-01-13,0.972,4.91,1.0,0.138,5133,1439.53,0.263,0.751,0.525,0.589,27.0,7.8,5,,652,Low,True,True,21592.92,11.5,175,-0.17,0.01
GRB_004424,Indonesia,Jakarta,Motorcycle,16.8,2024-04-11,0.897,4.79,0.963,0.127,3693,1066.63,0.216,0.822,0.205,0.402,22.4,1.7,6,603.0,603,Medium,True,True,10666.34,17.1,103,0.09,0.12
GRB_004425,Indonesia,Surabaya,Motorcycle,14.1,2024-07-01,1.005,4.83,0.929,0.03,3662,1124.06,0.053,0.399,0.396,0.61,28.8,3.3,4,588.0,644,Medium,True,True,11240.56,14.9,203,0.11,0.19
GRB_004432,Indonesia,Medan,Both,16.9,2024-04-08,1.001,4.97,1.0,0.129,4389,1784.67,0.139,0.28,0.449,0.825,23.4,11.4,7,,711,Low,True,True,26770.01,11.5,197,-0.13,-0.03
GRB_004435,Indonesia,Surabaya,Motorcycle,3.9,2025-05-03,0.959,4.56,0.897,0.017,851,529.7,0.206,0.212,0.539,0.089,23.9,7.5,2,,527,Medium,True,False,5297.04,16.5,126,-0.04,0.12
GRB_004438,Indonesia,Surabaya,Both,10.2,2024-10-27,0.899,4.35,0.904,0.067,2234,1753.06,0.19,0.418,0.354,0.457,23.0,13.0,1,,637,Medium,True,True,17530.63,15.6,115,-0.05,0.04
GRB_004442,Indonesia,Surabaya,Car,15.7,2024-05-13,0.97,4.86,1.0,0.127,4088,2246.32,0.145,0.73,0.452,0.402,22.6,13.2,3,,662,Low,True,True,33694.87,11.5,170,0.01,-0.04
GRB_004443,Indonesia,Surabaya,Motorcycle,12.9,2024-08-07,0.972,5.03,0.944,0.053,3341,1199.54,0.061,0.87,0.326,0.554,29.0,26.8,4,,643,Medium,True,True,11995.45,14.5,207,-0.03,0.13
GRB_004444,Indonesia,Medan,Motorcycle,2.1,2025-06-27,0.856,4.11,0.573,0.102,371,466.21,0.354,0.296,0.346,0.187,20.9,13.4,0,576.0,464,High,True,False,2331.03,24.1,68,-0.12,-0.02
GRB_004448,Indonesia,Jakarta,Motorcycle,13.1,2024-07-31,0.867,4.45,0.801,0.093,2880,1115.84,0.234,0.906,0.393,0.437,20.0,6.5,10,,564,Medium,True,True,11158.45,15.6,122,-0.27,0.08
GRB_004451,Indonesia,Surabaya,Motorcycle,13.9,2024-07-07,0.972,4.91,0.923,0.075,3610,872.57,0.169,0.807,0.86,0.524,25.2,1.8,9,489.0,611,Medium,True,True,8725.72,13.8,216,-0.09,0.08
GRB_004456,Indonesia,Jakarta,Motorcycle,11.1,2024-09-29,0.948,4.77,0.856,0.081,2436,916.45,0.165,0.423,0.59,0.381,21.5,15.2,1,706.0,578,Medium,True,True,9164.46,16.3,122,-0.02,0.04
GRB_004457,Indonesia,Surabaya,Motorcycle,17.0,2024-04-03,0.913,4.92,1.0,0.0,4429,782.83,0.05,0.452,0.472,0.709,26.3,19.5,3,,644,Medium,True,True,7828.25,15.8,203,0.17,-0.01
GRB_004458,Indonesia,Medan,Motorcycle,2.5,2025-06-14,0.912,4.45,0.703,0.079,548,754.42,0.267,0.126,0.605,0.508,21.0,12.9,0,577.0,551,Medium,True,True,7544.21,17.1,127,-0.07,0.1
GRB_004459,Indonesia,Jakarta,Motorcycle,14.0,2024-07-03,0.961,4.17,0.788,0.048,3087,662.42,0.248,0.484,0.146,0.602,29.4,2.1,2,,563,Medium,True,False,6624.18,13.9,147,0.09,-0.01
GRB_004461,Indonesia,Bandung,Motorcycle,4.9,2025-04-02,0.937,4.42,0.713,0.135,1083,728.44,0.258,0.579,0.143,0.433,24.0,20.9,2,,552,Medium,True,True,7284.4,17.3,146,0.01,0.32
GRB_004462,Indonesia,Medan,Car,3.1,2025-05-25,0.918,4.31,0.81,0.09,692,1037.92,0.172,0.121,0.506,0.411,24.7,13.2,1,,571,Medium,True,True,10379.17,13.1,130,-0.09,-0.06
GRB_004463,Indonesia,Surabaya,Motorcycle,16.4,2024-04-23,0.942,4.64,1.0,0.111,4257,904.92,0.217,0.512,0.701,0.596,27.5,2.5,3,,639,Medium,True,True,9049.18,16.1,202,-0.07,-0.01
GRB_004465,Indonesia,Medan,Car,27.1,2023-06-08,0.865,4.31,0.668,0.112,4870,1264.42,0.497,0.28,0.381,0.387,17.5,1.2,11,,542,Medium,True,False,12644.21,12.0,51,0.04,0.16
GRB_004467,Indonesia,Surabaya,Motorcycle,10.0,2024-10-31,0.983,4.43,0.915,0.045,2206,620.74,0.256,0.322,0.214,0.528,23.5,5.1,3,390.0,557,Medium,True,True,6207.36,14.2,127,0.07,0.47
GRB_004468,Indonesia,Jakarta,Car,10.8,2024-10-07,0.99,4.9,0.884,0.088,2816,1648.94,0.178,0.352,0.842,0.621,22.5,4.7,4,,642,Medium,True,True,16489.36,17.2,202,0.1,0.08
GRB_004470,Indonesia,Surabaya,Motorcycle,14.2,2024-06-26,1.018,4.94,1.0,0.09,3704,1034.63,0.168,0.677,0.79,0.659,26.2,11.5,3,,651,Low,True,True,15519.5,9.7,225,-0.1,-0.0
GRB_004471,Indonesia,Surabaya,Motorcycle,8.1,2024-12-29,0.874,4.26,0.753,0.0,1450,443.51,0.444,0.958,0.934,0.343,16.5,12.1,4,,494,High,True,False,2217.56,20.1,74,-0.18,0.04
GRB_004472,Indonesia,Bandung,Motorcycle,5.6,2025-03-14,0.835,4.51,0.91,0.076,1222,773.83,0.199,0.18,0.158,0.489,21.2,6.7,1,584.0,581,Medium,True,True,7738.34,14.8,129,0.04,0.19
GRB_004476,Indonesia,Surabaya,Car,9.1,2024-11-26,0.965,4.88,1.0,0.127,2378,1835.97,0.156,0.677,0.889,0.61,22.9,10.8,9,,644,Medium,True,True,18359.7,17.3,197,-0.03,-0.22
GRB_004478,Indonesia,Jakarta,Motorcycle,6.9,2025-02-02,0.837,4.09,0.511,0.095,1240,395.43,0.397,0.637,0.329,0.325,21.9,15.3,2,596.0,482,High,False,False,1977.16,23.2,66,0.01,0.11
GRB_004480,Indonesia,Jakarta,Motorcycle,2.1,2025-06-25,0.82,4.17,0.706,0.084,381,360.16,0.376,0.212,0.847,0.201,17.7,9.2,1,,485,High,True,False,1800.78,18.3,64,-0.11,0.13
GRB_004481,Indonesia,Jakarta,Motorcycle,32.5,2022-12-27,0.954,5.02,1.0,0.127,8442,1200.93,0.077,0.843,0.641,0.477,21.4,18.4,6,,650,Low,True,True,18014.01,9.2,203,0.11,0.14
GRB_004482,Indonesia,Bandung,Car,5.9,2025-03-05,0.895,4.26,0.906,0.07,1289,1651.11,0.221,0.757,0.514,0.416,21.3,15.7,2,,598,Medium,True,True,16511.07,15.5,131,-0.09,0.01
GRB_004483,Indonesia,Jakarta,Car,8.0,2024-12-31,0.924,4.62,0.86,0.111,1760,1057.84,0.218,0.47,0.499,0.328,23.3,17.6,3,622.0,573,Medium,True,True,10578.39,12.9,118,-0.07,0.08
GRB_004484,Indonesia,Medan,Motorcycle,3.9,2025-05-02,0.825,4.45,0.644,0.059,704,415.23,0.456,0.532,0.358,0.22,18.9,17.1,0,,504,Medium,True,True,4152.27,14.1,55,0.07,-0.27
GRB_004489,Indonesia,Surabaya,Car,13.4,2024-07-22,0.964,4.61,1.0,0.093,3478,1332.86,0.201,0.705,0.657,0.609,26.5,7.9,6,,630,Medium,True,True,13328.56,12.4,175,0.11,-0.04
GRB_004492,Indonesia,Bandung,Car,3.9,2025-05-01,0.857,4.24,0.623,0.023,709,434.69,0.384,0.326,0.68,0.323,20.7,24.9,0,,486,High,True,False,2173.44,19.8,60,0.02,0.03
GRB_004493,Indonesia,Jakarta,Car,3.5,2025-05-16,0.848,4.1,0.616,0.106,622,683.47,0.384,0.208,0.644,0.442,16.7,20.3,2,,520,Medium,True,False,6834.69,12.8,81,-0.15,-0.1
GRB_004494,Indonesia,Jakarta,Car,14.8,2024-06-11,0.977,4.86,1.0,0.142,3835,1725.68,0.125,0.22,0.329,0.674,25.5,8.4,5,562.0,668,Low,True,True,25885.27,11.1,191,-0.03,-0.09
GRB_004496,Indonesia,Medan,Motorcycle,12.7,2024-08-12,0.941,4.68,1.0,0.076,3296,932.41,0.116,0.274,0.554,0.56,28.2,21.5,3,,636,Medium,True,True,9324.15,14.4,196,-0.14,0.13
GRB_004497,Indonesia,Bandung,Car,7.9,2025-01-02,0.918,4.46,0.867,0.078,1745,1689.96,0.204,0.633,0.324,0.503,25.3,7.3,2,777.0,601,Medium,True,True,16899.6,13.5,124,-0.02,0.02
GRB_004501,Indonesia,Jakarta,Motorcycle,26.8,2023-06-16,0.977,4.77,1.0,0.035,6967,1496.37,0.108,0.433,0.487,0.629,28.0,4.8,8,574.0,682,Low,True,True,22445.54,11.1,225,0.04,-0.06
GRB_004505,Indonesia,Jakarta,Motorcycle,39.5,2022-05-31,0.985,4.77,0.981,0.062,10265,1186.8,0.085,0.468,0.619,0.615,18.2,17.6,15,,646,Medium,True,True,11867.99,13.9,184,0.08,0.03
GRB_004509,Indonesia,Jakarta,Motorcycle,13.2,2024-07-29,0.94,4.64,0.865,0.015,2897,972.01,0.273,0.494,0.882,0.397,15.3,17.0,3,,601,Medium,True,True,9720.11,14.3,120,0.11,-0.08
GRB_004510,Indonesia,Bandung,Motorcycle,8.3,2024-12-22,0.918,4.07,0.756,0.074,1492,527.38,0.389,0.593,0.388,0.177,17.4,6.6,3,563.0,520,Medium,True,False,5273.82,17.8,75,-0.02,0.26
GRB_004511,Indonesia,Surabaya,Motorcycle,17.3,2024-03-27,0.999,4.8,1.0,0.09,4492,1317.71,0.134,0.791,0.142,0.738,24.2,21.8,5,520.0,664,Low,True,True,19765.64,9.6,177,0.01,-0.05
GRB_004515,Indonesia,Surabaya,Motorcycle,3.5,2025-05-14,0.925,4.33,0.813,0.1,775,516.81,0.303,0.27,0.441,0.308,22.7,2.2,2,,556,Medium,True,False,5168.1,13.3,137,0.0,-0.04
GRB_004516,Indonesia,Jakarta,Motorcycle,18.1,2024-03-04,0.988,5.13,1.0,0.124,4695,815.93,0.13,0.235,0.344,0.412,26.7,12.3,11,,650,Low,True,True,12238.88,9.3,202,0.04,-0.03
GRB_004520,Indonesia,Medan,Motorcycle,12.2,2024-08-28,0.963,4.56,0.976,0.058,3161,1269.47,0.182,0.553,0.23,0.609,28.4,16.0,5,713.0,627,Medium,True,True,12694.74,14.0,220,0.05,-0.26
GRB_004521,Indonesia,Bandung,Motorcycle,18.0,2024-03-05,0.944,4.85,1.0,0.09,4686,1594.45,0.069,0.823,0.371,0.376,25.3,11.1,3,530.0,655,Low,True,True,23916.75,9.9,202,-0.02,-0.08
GRB_004522,Indonesia,Medan,Car,23.3,2023-09-30,0.951,4.85,1.0,0.051,6046,1981.63,0.225,0.345,0.258,0.61,30.0,0.8,9,,681,Low,True,True,29724.49,10.0,203,0.15,0.15
GRB_004525,Indonesia,Medan,Car,13.6,2024-07-17,0.833,4.09,0.794,0.108,2440,900.24,0.373,0.534,0.488,0.325,18.1,0.9,6,,540,Medium,True,False,9002.42,14.8,81,0.12,-0.2
GRB_004527,Indonesia,Jakarta,Motorcycle,14.0,2024-07-04,0.97,4.71,1.0,0.058,3639,767.22,0.229,0.368,0.245,0.611,19.1,3.8,0,,606,Medium,True,False,7672.18,14.4,171,0.05,0.2
GRB_004528,Indonesia,Medan,Motorcycle,8.2,2024-12-25,0.836,3.98,0.558,0.117,1475,422.29,0.414,0.75,0.737,0.413,14.4,5.7,1,,468,High,False,False,2111.47,21.7,68,0.04,-0.13
GRB_004531,Indonesia,Medan,Motorcycle,10.6,2024-10-14,0.932,4.68,1.0,0.088,2748,1158.83,0.177,0.473,0.175,0.559,21.3,1.1,2,574.0,602,Medium,True,True,11588.29,14.7,190,0.14,-0.08
GRB_004532,Indonesia,Medan,Car,8.5,2024-12-16,1.001,4.79,0.839,0.074,2208,1111.11,0.133,0.813,0.281,0.359,30.0,7.0,3,,586,Medium,True,True,11111.12,17.1,196,0.05,-0.01
GRB_004534,Indonesia,Surabaya,Motorcycle,11.6,2024-09-15,0.866,3.99,0.866,0.061,2080,421.2,0.316,0.864,0.985,0.516,23.2,18.1,3,539.0,546,Medium,True,True,4212.01,13.0,56,-0.01,-0.04
GRB_004535,Indonesia,Medan,Motorcycle,7.1,2025-01-27,0.888,4.43,0.823,0.137,1559,699.1,0.21,0.757,0.541,0.522,20.8,5.1,1,524.0,572,Medium,True,False,6991.02,17.0,134,-0.01,0.06
GRB_004536,Indonesia,Surabaya,Motorcycle,10.6,2024-10-15,0.993,4.94,0.97,0.059,2747,1125.79,0.17,0.638,0.741,0.697,17.0,3.1,4,584.0,631,Medium,True,True,11257.89,12.6,188,0.01,0.16
GRB_004538,Indonesia,Bandung,Motorcycle,12.6,2024-08-14,0.949,4.5,0.8,0.114,2774,737.29,0.263,0.793,0.058,0.341,20.8,3.5,6,,578,Medium,True,True,7372.86,17.4,119,0.0,-0.3
GRB_004540,Indonesia,Jakarta,Both,11.3,2024-09-23,0.862,4.22,0.805,0.119,2034,1049.23,0.413,0.558,0.244,0.418,16.0,6.0,3,616.0,543,Medium,True,True,10492.3,13.2,80,-0.19,-0.12
GRB_004541,Indonesia,Bandung,Motorcycle,6.5,2025-02-13,0.894,4.64,0.626,0.015,1437,684.44,0.285,0.19,0.859,0.528,30.0,5.7,3,566.0,572,Medium,True,True,6844.42,13.6,130,0.21,-0.06
GRB_004544,Indonesia,Jakarta,Both,24.3,2023-08-28,0.907,4.59,0.811,0.082,5354,1668.23,0.227,0.545,0.575,0.627,25.2,14.7,7,531.0,658,Low,True,True,25023.38,11.6,118,-0.17,-0.18
GRB_004548,Indonesia,Medan,Motorcycle,21.7,2023-11-15,0.959,4.97,1.0,0.132,5645,848.85,0.165,0.519,0.072,0.781,26.6,2.3,6,790.0,634,Medium,True,True,8488.45,17.6,193,-0.21,-0.02
GRB_004550,Indonesia,Jakarta,Motorcycle,9.7,2024-11-09,0.846,4.1,0.977,0.013,1747,310.94,0.307,0.846,0.314,0.3,14.5,4.0,2,518.0,541,Medium,True,True,3109.4,17.1,70,-0.07,-0.07
GRB_004551,Indonesia,Bandung,Motorcycle,6.5,2025-02-14,0.988,4.8,1.0,0.12,1685,923.53,0.188,0.538,0.51,0.566,29.5,10.4,1,,594,Medium,True,True,9235.31,12.5,231,-0.04,0.01
GRB_004553,Indonesia,Bandung,Motorcycle,18.7,2024-02-15,0.939,4.67,1.0,0.015,4852,1397.38,0.054,0.238,0.037,0.56,26.6,8.2,3,510.0,673,Low,True,True,20960.72,8.3,200,-0.05,0.0
GRB_004554,Indonesia,Bandung,Both,8.0,2024-12-31,0.959,4.62,1.0,0.079,2075,2452.95,0.144,0.341,0.376,0.514,22.0,21.0,6,,665,Low,True,True,36794.21,10.5,190,-0.09,0.24
GRB_004555,Indonesia,Bandung,Car,6.1,2025-02-26,0.88,4.64,0.991,0.084,1340,1048.64,0.307,0.729,0.249,0.236,22.7,4.0,0,589.0,586,Medium,True,True,10486.37,13.2,128,-0.16,0.04
GRB_004558,Indonesia,Bandung,Motorcycle,8.5,2024-12-15,0.805,4.22,0.737,0.023,1534,555.63,0.442,0.913,0.898,0.42,17.7,22.1,3,,497,High,False,False,2778.16,22.0,69,0.02,0.03
GRB_004560,Indonesia,Bandung,Car,4.1,2025-04-28,0.974,4.97,1.0,0.102,1056,1338.96,0.128,0.273,0.207,0.713,20.1,2.6,1,,609,Medium,True,False,13389.65,13.9,204,0.03,0.1
GRB_004561,Indonesia,Jakarta,Both,3.4,2025-05-19,0.971,4.92,0.79,0.116,871,1873.67,0.157,0.636,0.666,0.583,30.0,2.4,2,657.0,662,Low,True,True,28105.1,8.7,190,0.11,-0.11
GRB_004562,Indonesia,Jakarta,Car,10.1,2024-10-29,0.953,4.47,0.915,0.044,2216,1698.53,0.29,0.14,0.729,0.494,21.7,13.5,1,,595,Medium,True,False,16985.26,16.2,160,-0.03,-0.02
GRB_004564,Indonesia,Medan,Car,12.5,2024-08-16,0.952,4.77,0.913,0.035,3259,1997.87,0.101,0.565,0.225,0.562,28.8,8.7,3,622.0,675,Low,True,True,29968.02,10.9,197,0.02,0.21
GRB_004566,Indonesia,Medan,Motorcycle,16.1,2024-05-01,0.972,4.94,0.955,0.132,4190,1475.09,0.095,0.475,0.506,0.566,24.1,2.9,2,,634,Medium,True,False,14750.87,17.0,183,0.11,-0.13
GRB_004570,Indonesia,Bandung,Car,22.5,2023-10-21,1.014,4.89,1.0,0.095,5861,2245.32,0.086,0.697,0.166,0.469,29.0,16.6,5,,695,Low,True,True,33679.76,11.8,199,0.03,-0.06
GRB_004573,Indonesia,Jakarta,Car,12.9,2024-08-04,0.892,4.67,0.872,0.079,2847,1399.06,0.229,0.22,0.326,0.502,17.5,18.4,5,,589,Medium,True,True,13990.64,17.4,130,0.07,0.16
GRB_004574,Indonesia,Surabaya,Motorcycle,15.8,2024-05-10,0.953,4.9,1.0,0.098,4112,1119.74,0.205,0.306,0.442,0.618,25.0,11.1,2,,622,Medium,True,True,11197.37,15.6,204,-0.08,0.03
GRB_004576,Indonesia,Medan,Motorcycle,4.0,2025-05-01,0.99,4.85,0.862,0.085,1031,830.41,0.11,0.191,0.292,0.184,26.0,15.4,0,497.0,568,Medium,True,True,8304.07,16.6,209,0.08,0.16
GRB_004578,Indonesia,Jakarta,Motorcycle,4.1,2025-04-28,1.002,4.79,0.903,0.111,1053,875.74,0.147,0.421,0.18,0.538,21.4,7.0,0,,597,Medium,True,True,8757.43,15.3,190,0.0,-0.22
GRB_004583,Indonesia,Medan,Both,15.8,2024-05-11,0.981,4.77,0.912,0.033,4108,2890.91,0.185,0.125,0.298,0.771,30.0,0.0,8,,682,Low,True,True,43363.65,11.4,203,-0.03,-0.07
GRB_004584,Indonesia,Medan,Car,10.1,2024-10-29,0.98,4.78,0.81,0.093,2620,1838.29,0.198,0.228,0.6,0.723,27.8,4.0,1,,639,Medium,True,True,18382.91,12.2,194,0.04,-0.29
GRB_004586,Indonesia,Jakarta,Motorcycle,9.5,2024-11-16,0.918,4.58,0.926,0.155,2088,702.17,0.297,0.332,0.775,0.597,18.6,10.8,3,483.0,558,Medium,True,True,7021.68,14.9,116,-0.02,-0.05
GRB_004587,Indonesia,Bandung,Car,11.6,2024-09-14,0.878,3.94,0.583,0.133,2084,627.57,0.432,0.662,0.382,0.378,13.4,10.4,2,,529,Medium,True,False,6275.69,17.8,65,-0.1,0.13
GRB_004588,Indonesia,Bandung,Motorcycle,10.8,2024-10-07,0.869,4.19,0.579,0.09,1948,454.0,0.317,0.367,0.572,0.449,23.1,11.2,5,447.0,534,Medium,True,False,4540.04,13.9,57,0.11,-0.0
GRB_004589,Indonesia,Medan,Motorcycle,24.0,2023-09-08,0.916,4.86,1.0,0.093,6239,1614.9,0.179,0.784,0.257,0.691,25.9,3.9,7,755.0,671,Low,True,True,24223.57,9.9,193,-0.21,-0.33
GRB_004590,Indonesia,Jakarta,Car,5.3,2025-03-23,0.918,4.51,0.806,0.123,1158,1390.9,0.311,0.329,0.585,0.421,17.4,11.5,2,642.0,597,Medium,True,True,13909.02,17.3,123,0.08,-0.18
GRB_004592,Indonesia,Medan,Motorcycle,2.8,2025-06-04,0.838,3.8,0.484,0.067,508,379.61,0.416,0.314,0.571,0.443,19.8,10.9,1,509.0,514,Medium,True,True,3796.09,16.5,59,0.1,-0.01
GRB_004593,Indonesia,Bandung,Motorcycle,21.7,2023-11-16,0.867,4.08,0.53,0.097,3904,635.73,0.431,0.558,0.049,0.491,17.7,2.2,10,,523,Medium,True,True,6357.3,17.5,71,0.01,0.1
GRB_004594,Indonesia,Surabaya,Motorcycle,9.9,2024-11-03,0.997,4.87,0.906,0.038,2578,1097.44,0.169,0.118,0.798,0.541,27.5,0.5,4,,631,Medium,True,True,10974.39,17.8,191,0.07,-0.14
GRB_004598,Indonesia,Jakarta,Motorcycle,14.5,2024-06-18,0.964,5.04,1.0,0.054,3776,1144.83,0.242,0.88,0.661,0.723,24.0,3.5,7,,617,Medium,True,True,11448.29,12.6,216,-0.11,0.04
GRB_004600,Indonesia,Surabaya,Motorcycle,10.9,2024-10-03,0.926,4.89,0.98,0.027,2846,1012.03,0.058,0.52,0.57,0.681,29.0,12.7,2,538.0,639,Medium,True,True,10120.26,17.4,201,-0.09,0.12
GRB_004601,Indonesia,Jakarta,Car,3.4,2025-05-18,0.887,4.81,0.875,0.098,878,1031.29,0.151,0.463,0.316,0.418,26.4,14.6,0,577.0,596,Medium,True,False,10312.89,17.3,208,0.16,0.08
GRB_004602,Indonesia,Medan,Motorcycle,2.1,2025-06-25,0.86,4.17,0.54,0.117,379,344.22,0.474,0.663,0.784,0.377,15.3,20.5,0,,481,High,False,False,1721.1,19.6,67,0.13,-0.12
GRB_004603,Indonesia,Medan,Motorcycle,19.1,2024-01-31,0.968,4.98,1.0,0.088,4978,1227.93,0.181,0.158,0.103,0.635,25.8,1.7,6,,668,Low,True,True,18419.02,10.8,209,-0.11,0.01
GRB_004604,Indonesia,Medan,Motorcycle,10.9,2024-10-05,0.866,4.28,0.901,0.077,2394,749.92,0.388,0.534,0.379,0.354,22.2,2.9,1,,547,Medium,True,True,7499.2,17.0,138,-0.06,-0.06
GRB_004606,Indonesia,Surabaya,Motorcycle,13.3,2024-07-25,0.992,4.84,0.79,0.043,3451,825.69,0.209,0.671,0.082,0.674,30.0,21.3,5,597.0,603,Medium,True,True,8256.91,14.9,221,0.12,-0.03
GRB_004608,Indonesia,Jakarta,Motorcycle,7.1,2025-01-28,0.934,4.91,0.902,0.068,1551,679.96,0.196,0.205,0.243,0.345,23.6,3.6,2,,582,Medium,True,False,6799.62,14.3,141,0.09,-0.01
GRB_004613,Indonesia,Medan,Motorcycle,8.4,2024-12-19,0.883,4.32,0.846,0.095,1847,486.51,0.231,0.778,0.483,0.54,19.5,8.7,0,,562,Medium,True,False,4865.15,17.2,128,0.09,-0.18
GRB_004614,Indonesia,Jakarta,Both,19.8,2024-01-11,0.933,4.44,1.0,0.09,4363,2003.98,0.263,0.814,0.402,0.335,22.2,13.0,8,741.0,631,Medium,True,True,20039.75,14.8,122,-0.07,0.24
GRB_004615,Indonesia,Surabaya,Car,18.2,2024-02-27,0.939,4.44,0.95,0.06,4013,1371.44,0.368,0.154,0.826,0.56,20.3,20.1,3,753.0,621,Medium,True,True,13714.4,14.7,133,0.04,-0.02
GRB_004616,Indonesia,Surabaya,Motorcycle,27.7,2023-05-19,1.023,4.88,1.0,0.141,7210,1372.57,0.127,0.546,0.517,0.615,28.1,6.7,7,,710,Low,True,True,20588.58,8.2,179,0.15,-0.14
GRB_004617,Indonesia,Jakarta,Motorcycle,25.2,2023-08-03,0.968,4.96,1.0,0.117,6547,1094.95,0.18,0.328,0.16,0.788,30.0,8.9,5,551.0,700,Low,True,True,16424.18,10.5,213,-0.1,-0.07
GRB_004618,Indonesia,Bandung,Motorcycle,20.9,2023-12-11,0.981,4.77,0.971,0.05,5423,997.29,0.123,0.764,0.757,0.555,25.3,9.2,3,,606,Medium,True,True,9972.88,13.3,164,-0.01,0.23
GRB_004620,Indonesia,Medan,Both,22.1,2023-11-05,0.86,4.78,0.913,0.122,4854,2006.54,0.211,0.214,0.726,0.589,22.0,16.3,7,,662,Low,True,True,30098.17,9.1,132,0.26,0.14
